id,amount,payment_channel,device_type,transaction_time,location,high_value_tx_count,account_creation_date,is_verified,transaction_time_weekday
TX9289,58887.94595844413,POS,Windows,2024-11-06 12:49:32.906416,"New York, USA",8,2024-02-13 12:49:32.927358,True,Wednesday
TX9290,51500.95422839757,web,Windows,2024-11-11 12:49:32.906418,"Lagos, Nigeria",8,2023-12-25 12:49:32.927360,False,Monday
TX9291,457989.37812191976,web,Android,2024-10-17 12:49:32.906419,"Lagos, Nigeria",9,2024-08-11 12:49:32.927362,False,Thursday
TX9292,732535.5577664538,ATM,Android,2024-10-24 12:49:32.906421,"Lagos, Nigeria",4,2024-03-28 12:49:32.927364,True,Thursday
TX9293,199471.93812702288,ATM,Android,2024-10-23 12:49:32.906423,"Berlin, Germany",1,2024-05-30 12:49:32.927366,False,Wednesday
TX9294,727247.1520158468,POS,iOS,2024-10-26 12:49:32.906425,"Berlin, Germany",9,2024-08-28 12:49:32.927368,False,Saturday
TX9295,319295.9672890361,mobile,iOS,2024-11-14 12:49:32.906427,"New York, USA",3,2024-10-12 12:49:32.927370,True,Thursday
TX9296,646401.7261609217,mobile,Mac,2024-11-12 12:49:32.906428,"Berlin, Germany",8,2024-03-26 12:49:32.927372,False,Tuesday
TX9297,565575.7387239086,POS,iOS,2024-10-24 12:49:32.906430,"London, UK",4,2024-01-16 12:49:32.927374,True,Thursday
TX9298,916943.709335217,web,Android,2024-10-16 12:49:32.906432,"New York, USA",5,2023-12-07 12:49:32.927376,False,Wednesday
TX9299,979322.9849497156,POS,Mac,2024-11-12 12:49:32.906434,"New York, USA",4,2024-02-25 12:49:32.927378,True,Tuesday
TX9300,789975.7988234297,POS,iOS,2024-11-07 12:49:32.906435,"New York, USA",4,2023-12-05 12:49:32.927380,False,Thursday
TX9301,873669.5821765095,mobile,Android,2024-10-15 12:49:32.906437,"New York, USA",3,2023-12-11 12:49:32.927382,False,Tuesday
TX9302,320204.23226310225,POS,Mac,2024-11-12 12:49:32.906439,"New York, USA",1,2023-11-18 12:49:32.927384,True,Tuesday
TX9303,634769.6633355787,POS,Android,2024-10-15 12:49:32.906441,"Lagos, Nigeria",1,2024-06-05 12:49:32.927386,False,Tuesday
TX9304,85330.16487777501,web,Android,2024-10-17 12:49:32.906443,"New York, USA",7,2024-02-05 12:49:32.927388,False,Thursday
TX9305,649957.8372928808,POS,Mac,2024-10-21 12:49:32.906444,"Berlin, Germany",8,2024-08-24 12:49:32.927390,False,Monday
TX9306,94162.65774715343,ATM,iOS,2024-11-06 12:49:32.906446,"New York, USA",4,2023-11-18 12:49:32.927392,True,Wednesday
TX9307,95537.76627986714,web,iOS,2024-11-13 12:49:32.906448,"Lagos, Nigeria",5,2024-04-05 12:49:32.927394,False,Wednesday
TX9308,678142.9849620461,web,Mac,2024-11-08 12:49:32.906450,"New York, USA",8,2024-10-26 12:49:32.927395,True,Friday
TX9309,725529.0741727608,ATM,Android,2024-10-25 12:49:32.906451,"Lagos, Nigeria",9,2024-06-23 12:49:32.927397,True,Friday
TX9310,625009.905600945,mobile,Mac,2024-10-27 12:49:32.906453,"Berlin, Germany",4,2024-06-17 12:49:32.927399,False,Sunday
TX9311,648471.172508811,web,Windows,2024-10-27 12:49:32.906455,"Lagos, Nigeria",9,2024-01-12 12:49:32.927401,True,Sunday
TX9312,91830.23781177473,mobile,Windows,2024-10-20 12:49:32.906457,"Lagos, Nigeria",2,2024-05-24 12:49:32.927403,False,Sunday
TX9313,754441.7044934031,web,Windows,2024-11-12 12:49:32.906459,"London, UK",6,2024-07-21 12:49:32.927405,True,Tuesday
TX9314,710071.9927057901,mobile,iOS,2024-11-08 12:49:32.906460,"New York, USA",7,2024-10-28 12:49:32.927407,False,Friday
TX9315,980803.5166712826,web,iOS,2024-10-17 12:49:32.906462,"Berlin, Germany",2,2024-02-17 12:49:32.927409,False,Thursday
TX9316,928012.1174991275,mobile,Windows,2024-10-27 12:49:32.906464,"New York, USA",9,2024-02-17 12:49:32.927411,True,Sunday
TX9317,482545.80733185634,web,iOS,2024-10-22 12:49:32.906466,"New York, USA",2,2024-06-19 12:49:32.927413,False,Tuesday
TX9318,386930.45551990886,ATM,Windows,2024-10-24 12:49:32.906467,"Berlin, Germany",6,2024-09-02 12:49:32.927415,False,Thursday
TX9319,740561.5504923385,POS,Mac,2024-10-26 12:49:32.906469,"Berlin, Germany",7,2024-02-04 12:49:32.927417,False,Saturday
TX9320,637159.8453968376,POS,Windows,2024-10-19 12:49:32.906471,"Berlin, Germany",3,2024-06-19 12:49:32.927419,False,Saturday
TX9321,835810.0797630727,POS,Windows,2024-10-24 12:49:32.906473,"New York, USA",2,2023-12-24 12:49:32.927421,True,Thursday
TX9322,663374.443183422,mobile,Windows,2024-10-19 12:49:32.906475,"Berlin, Germany",5,2023-12-26 12:49:32.927423,True,Saturday
TX9323,734010.3731933982,mobile,Android,2024-11-12 12:49:32.906476,"London, UK",8,2023-12-27 12:49:32.927425,True,Tuesday
TX9324,602801.5129895896,web,Windows,2024-11-03 12:49:32.906478,"London, UK",7,2023-12-03 12:49:32.927427,False,Sunday
TX9325,154904.16992853986,ATM,Windows,2024-11-12 12:49:32.906480,"Lagos, Nigeria",7,2023-12-20 12:49:32.927429,False,Tuesday
TX9326,455780.5485477545,POS,Android,2024-11-05 12:49:32.906482,"Berlin, Germany",5,2024-03-23 12:49:32.927431,True,Tuesday
TX9327,315786.6373158497,web,iOS,2024-10-29 12:49:32.906483,"London, UK",3,2024-02-17 12:49:32.927432,True,Tuesday
TX9328,697079.1408719362,web,Android,2024-10-15 12:49:32.906485,"New York, USA",2,2024-03-12 12:49:32.927434,True,Tuesday
TX9329,884333.5912119289,mobile,Mac,2024-10-19 12:49:32.906487,"Berlin, Germany",9,2024-10-29 12:49:32.927436,False,Saturday
TX9330,581482.8050587793,ATM,iOS,2024-11-07 12:49:32.906489,"Berlin, Germany",4,2024-01-31 12:49:32.927438,True,Thursday
TX9331,60686.35840413888,POS,Mac,2024-11-01 12:49:32.906491,"Lagos, Nigeria",8,2024-03-21 12:49:32.927440,False,Friday
TX9332,925705.9713449872,web,Android,2024-11-07 12:49:32.906492,"Berlin, Germany",9,2024-03-13 12:49:32.927442,True,Thursday
TX9333,437859.58465072105,ATM,Android,2024-10-28 12:49:32.906494,"Berlin, Germany",5,2024-10-12 12:49:32.927444,True,Monday
TX9334,860778.0679088616,ATM,Windows,2024-10-17 12:49:32.906496,"New York, USA",5,2024-01-10 12:49:32.927446,True,Thursday
TX9335,414969.61505460035,POS,Mac,2024-10-24 12:49:32.906498,"New York, USA",7,2024-08-14 12:49:32.927448,True,Thursday
TX9336,387949.97102334903,web,Windows,2024-10-22 12:49:32.906499,"New York, USA",5,2024-01-15 12:49:32.927450,True,Tuesday
TX9337,834851.3548505895,ATM,iOS,2024-10-25 12:49:32.906501,"Berlin, Germany",3,2024-06-17 12:49:32.927452,True,Friday
TX9338,813243.3836451398,POS,Mac,2024-10-31 12:49:32.906503,"Lagos, Nigeria",7,2024-08-30 12:49:32.927454,True,Thursday
TX9339,968468.6621243114,POS,Mac,2024-10-24 12:49:32.906505,"Berlin, Germany",5,2024-04-11 12:49:32.927456,True,Thursday
TX9340,790066.3453423117,mobile,Windows,2024-10-17 12:49:32.906506,"New York, USA",2,2024-03-14 12:49:32.927458,False,Thursday
TX9341,405692.98672474356,web,Windows,2024-11-14 12:49:32.906508,"London, UK",5,2023-12-15 12:49:32.927460,True,Thursday
TX9342,798915.7731039717,ATM,iOS,2024-10-19 12:49:32.906510,"London, UK",9,2024-03-19 12:49:32.927462,True,Saturday
TX9343,499944.1528027557,ATM,Windows,2024-10-21 12:49:32.906512,"London, UK",2,2024-04-20 12:49:32.927464,False,Monday
TX9344,772838.2926697992,mobile,Mac,2024-11-03 12:49:32.906516,"New York, USA",6,2023-12-22 12:49:32.927466,True,Sunday
TX9345,252584.3438519956,mobile,Android,2024-10-19 12:49:32.906517,"New York, USA",6,2024-07-23 12:49:32.927468,False,Saturday
TX9346,239445.08400848007,POS,Android,2024-11-08 12:49:32.906519,"Lagos, Nigeria",1,2024-03-08 12:49:32.927470,False,Friday
TX9347,27239.108366950146,mobile,Windows,2024-11-12 12:49:32.906521,"London, UK",6,2024-07-10 12:49:32.927472,False,Tuesday
TX9348,978280.2746546644,ATM,iOS,2024-10-26 12:49:32.906523,"Berlin, Germany",3,2024-01-15 12:49:32.927474,True,Saturday
TX9349,913817.6310413743,web,Windows,2024-11-04 12:49:32.906525,"New York, USA",8,2024-08-21 12:49:32.927475,False,Monday
TX9350,239266.62100385976,POS,Windows,2024-11-08 12:49:32.906526,"Berlin, Germany",8,2024-07-26 12:49:32.927477,True,Friday
TX9351,250155.83368418485,mobile,Android,2024-11-08 12:49:32.906528,"New York, USA",9,2024-09-24 12:49:32.927479,True,Friday
TX9352,599754.4221537438,POS,Android,2024-10-22 12:49:32.906530,"Lagos, Nigeria",4,2024-01-24 12:49:32.927481,True,Tuesday
TX9353,914612.8310530946,mobile,iOS,2024-11-05 12:49:32.906532,"London, UK",8,2024-04-08 12:49:32.927484,False,Tuesday
TX9354,644885.706311227,mobile,iOS,2024-10-16 12:49:32.906533,"Lagos, Nigeria",6,2024-06-02 12:49:32.927486,False,Wednesday
TX9355,367677.2270240342,POS,iOS,2024-11-13 12:49:32.906535,"London, UK",5,2023-12-02 12:49:32.927487,False,Wednesday
TX9356,967094.7259099133,web,iOS,2024-10-18 12:49:32.906537,"London, UK",3,2024-03-09 12:49:32.927489,True,Friday
TX9357,948991.0869559369,ATM,Mac,2024-11-08 12:49:32.906539,"London, UK",9,2024-06-15 12:49:32.927491,True,Friday
TX9358,367795.1788030792,ATM,Mac,2024-11-08 12:49:32.906540,"London, UK",2,2024-09-07 12:49:32.927493,True,Friday
TX9359,731324.0246596052,ATM,Windows,2024-11-14 12:49:32.906542,"Berlin, Germany",5,2024-08-29 12:49:32.927495,True,Thursday
TX9360,919486.2219664946,mobile,iOS,2024-10-19 12:49:32.906544,"New York, USA",1,2024-04-30 12:49:32.927497,True,Saturday
TX9361,315292.3746369743,mobile,Android,2024-10-26 12:49:32.906546,"Lagos, Nigeria",6,2024-02-10 12:49:32.927499,False,Saturday
TX9362,747583.098214138,POS,Windows,2024-11-02 12:49:32.906547,"Berlin, Germany",8,2024-05-07 12:49:32.927501,True,Saturday
TX9363,11501.962973087588,web,iOS,2024-11-12 12:49:32.906549,"London, UK",1,2024-03-09 12:49:32.927503,True,Tuesday
TX9364,842657.6431926083,ATM,Mac,2024-10-19 12:49:32.906551,"Lagos, Nigeria",9,2024-03-31 12:49:32.927505,True,Saturday
TX9365,561653.8944291103,web,iOS,2024-11-05 12:49:32.906553,"Berlin, Germany",1,2024-07-24 12:49:32.927507,True,Tuesday
TX9366,86601.98298711021,ATM,Android,2024-10-16 12:49:32.906555,"Lagos, Nigeria",1,2024-02-07 12:49:32.927509,True,Wednesday
TX9367,563624.0181016014,mobile,iOS,2024-11-04 12:49:32.906556,"London, UK",1,2023-11-18 12:49:32.927511,True,Monday
TX9368,858996.5700620329,POS,iOS,2024-11-13 12:49:32.906558,"Berlin, Germany",5,2024-07-20 12:49:32.927513,False,Wednesday
TX9369,831758.5173103703,web,Android,2024-11-12 12:49:32.906560,"Berlin, Germany",8,2024-03-22 12:49:32.927515,False,Tuesday
TX9370,774208.6318625142,mobile,Windows,2024-11-10 12:49:32.906562,"Lagos, Nigeria",8,2024-06-30 12:49:32.927517,False,Sunday
TX9371,736973.7345816492,web,Android,2024-10-18 12:49:32.906563,"Berlin, Germany",7,2024-10-20 12:49:32.927519,False,Friday
TX9372,533767.5791477434,mobile,Mac,2024-11-02 12:49:32.906565,"London, UK",3,2024-05-15 12:49:32.927521,False,Saturday
TX9373,929320.7629013122,ATM,Windows,2024-11-06 12:49:32.906567,"New York, USA",2,2024-08-29 12:49:32.927523,True,Wednesday
TX9374,83031.91713271617,mobile,iOS,2024-11-12 12:49:32.906569,"Berlin, Germany",6,2024-03-10 12:49:32.927525,True,Tuesday
TX9375,82308.07939293866,mobile,Windows,2024-11-05 12:49:32.906570,"Berlin, Germany",2,2023-12-04 12:49:32.927529,False,Tuesday
TX9376,870678.3424027606,ATM,Mac,2024-11-02 12:49:32.906572,"Lagos, Nigeria",6,2024-09-02 12:49:32.927531,False,Saturday
TX9377,981002.8069114346,web,Mac,2024-10-24 12:49:32.906574,"London, UK",3,2023-12-01 12:49:32.927533,False,Thursday
TX9378,485643.6215317138,ATM,Mac,2024-11-09 12:49:32.906576,"Lagos, Nigeria",6,2024-03-21 12:49:32.927535,True,Saturday
TX9379,3494.368821030098,ATM,Windows,2024-10-31 12:49:32.906577,"Lagos, Nigeria",7,2024-02-01 12:49:32.927537,False,Thursday
TX9380,212626.5164770913,mobile,Mac,2024-11-14 12:49:32.906579,"Lagos, Nigeria",4,2023-11-24 12:49:32.927539,True,Thursday
TX9381,153441.90654991957,ATM,Windows,2024-11-02 12:49:32.906581,"Lagos, Nigeria",6,2024-04-04 12:49:32.927541,False,Saturday
TX9382,717364.3716775747,web,Android,2024-10-23 12:49:32.906583,"Berlin, Germany",5,2024-01-16 12:49:32.927543,True,Wednesday
TX9383,736933.5167319991,ATM,Android,2024-10-31 12:49:32.906585,"Lagos, Nigeria",5,2024-08-02 12:49:32.927545,True,Thursday
TX9384,627790.8973566695,mobile,iOS,2024-10-28 12:49:32.906586,"Lagos, Nigeria",6,2024-08-18 12:49:32.927547,True,Monday
TX9385,337243.8791433895,web,Mac,2024-10-21 12:49:32.906588,"New York, USA",9,2024-10-26 12:49:32.927549,True,Monday
TX9386,950126.7764282116,web,iOS,2024-10-29 12:49:32.906590,"Berlin, Germany",6,2024-01-22 12:49:32.927550,False,Tuesday
TX9387,743309.2168069518,ATM,Mac,2024-11-13 12:49:32.906592,"New York, USA",8,2024-02-20 12:49:32.927552,True,Wednesday
TX9388,498078.8318794825,ATM,Windows,2024-10-19 12:49:32.906594,"London, UK",8,2024-11-14 12:49:32.927554,False,Saturday
TX9389,280802.35689056857,ATM,Android,2024-11-14 12:49:32.906595,"Berlin, Germany",1,2024-03-09 12:49:32.927556,False,Thursday
TX9390,120530.60240441987,POS,Android,2024-10-16 12:49:32.906597,"Lagos, Nigeria",1,2024-03-30 12:49:32.927558,False,Wednesday
TX9391,669388.8743618682,web,Windows,2024-11-04 12:49:32.906599,"Lagos, Nigeria",8,2023-11-23 12:49:32.927560,True,Monday
TX9392,424757.6866685177,ATM,Android,2024-10-18 12:49:32.906601,"Berlin, Germany",2,2024-10-20 12:49:32.927562,True,Friday
TX9393,460933.5371509291,web,Mac,2024-10-31 12:49:32.906602,"Lagos, Nigeria",4,2024-05-02 12:49:32.927564,False,Thursday
TX9394,921922.7308800467,ATM,Windows,2024-10-20 12:49:32.906604,"London, UK",6,2024-02-24 12:49:32.927566,True,Sunday
TX9395,324967.92263078655,ATM,Android,2024-10-29 12:49:32.906606,"Lagos, Nigeria",7,2024-03-19 12:49:32.927568,False,Tuesday
TX9396,191775.9301385763,mobile,Android,2024-11-05 12:49:32.906608,"Berlin, Germany",8,2024-10-05 12:49:32.927570,True,Tuesday
TX9397,802837.3212974052,POS,iOS,2024-11-02 12:49:32.906610,"Berlin, Germany",7,2024-03-15 12:49:32.927572,False,Saturday
TX9398,715155.5746877552,ATM,Mac,2024-11-10 12:49:32.906611,"New York, USA",5,2024-09-29 12:49:32.927574,True,Sunday
TX9399,618994.8882140382,web,Windows,2024-10-26 12:49:32.906613,"Berlin, Germany",8,2023-12-27 12:49:32.927576,False,Saturday
TX9400,453507.1176922955,ATM,Windows,2024-11-05 12:49:32.906615,"London, UK",6,2024-10-11 12:49:32.927579,False,Tuesday
TX9401,823010.9944017719,POS,iOS,2024-11-01 12:49:32.906617,"London, UK",3,2024-03-13 12:49:32.927582,False,Friday
TX9402,757616.3999948624,ATM,iOS,2024-10-19 12:49:32.906618,"Lagos, Nigeria",5,2024-11-08 12:49:32.927584,True,Saturday
TX9403,291657.7853112234,mobile,Mac,2024-10-16 12:49:32.906620,"New York, USA",3,2024-04-23 12:49:32.927586,False,Wednesday
TX9404,456667.2457819766,POS,Mac,2024-10-18 12:49:32.906622,"Lagos, Nigeria",9,2024-10-08 12:49:32.927588,True,Friday
TX9405,91075.72965595778,ATM,Windows,2024-11-13 12:49:32.906624,"New York, USA",3,2024-08-29 12:49:32.927590,True,Wednesday
TX9406,346533.9908975769,ATM,Mac,2024-11-05 12:49:32.906625,"Berlin, Germany",1,2024-01-31 12:49:32.927592,True,Tuesday
TX9407,208414.09927525168,POS,iOS,2024-11-07 12:49:32.906627,"Berlin, Germany",4,2024-09-22 12:49:32.927594,False,Thursday
TX9408,720863.9095542853,web,Android,2024-10-21 12:49:32.906629,"Lagos, Nigeria",6,2024-01-25 12:49:32.927596,True,Monday
TX9409,583483.897780153,POS,Mac,2024-11-12 12:49:32.906631,"Lagos, Nigeria",7,2024-01-06 12:49:32.927598,True,Tuesday
TX9410,935676.9374837968,web,Windows,2024-11-02 12:49:32.906633,"New York, USA",7,2024-07-08 12:49:32.927600,True,Saturday
TX9411,589098.3062525747,POS,iOS,2024-11-09 12:49:32.906634,"New York, USA",5,2024-05-21 12:49:32.927601,True,Saturday
TX9412,345149.89788281434,mobile,Windows,2024-11-14 12:49:32.906636,"London, UK",5,2024-11-02 12:49:32.927603,True,Thursday
TX9413,992125.3078954889,POS,iOS,2024-10-23 12:49:32.906638,"London, UK",8,2023-12-12 12:49:32.927605,True,Wednesday
TX9414,821389.3159926006,web,Windows,2024-11-01 12:49:32.906640,"Berlin, Germany",9,2024-10-07 12:49:32.927607,False,Friday
TX9415,980236.6508241718,web,iOS,2024-10-23 12:49:32.906641,"Berlin, Germany",2,2024-10-16 12:49:32.927609,True,Wednesday
TX9416,608928.981168564,mobile,Windows,2024-10-28 12:49:32.906643,"Berlin, Germany",6,2023-11-20 12:49:32.927611,True,Monday
TX9417,838152.7581945763,web,Mac,2024-11-14 12:49:32.906645,"Berlin, Germany",3,2024-06-06 12:49:32.927613,False,Thursday
TX9418,984445.0598978143,web,Windows,2024-10-24 12:49:32.906647,"Lagos, Nigeria",1,2024-07-14 12:49:32.927614,True,Thursday
TX9419,631218.1230948074,POS,Windows,2024-11-13 12:49:32.906648,"London, UK",1,2024-09-21 12:49:32.927616,False,Wednesday
TX9420,209194.31364814224,POS,iOS,2024-10-19 12:49:32.906650,"Lagos, Nigeria",1,2024-11-09 12:49:32.927618,True,Saturday
TX9421,929521.0793679457,web,Windows,2024-11-03 12:49:32.906652,"Lagos, Nigeria",8,2024-09-08 12:49:32.927620,True,Sunday
TX9422,245436.1763123233,mobile,Android,2024-11-04 12:49:32.906654,"Berlin, Germany",1,2024-03-26 12:49:32.927622,False,Monday
TX9423,118821.66651994808,mobile,Android,2024-10-29 12:49:32.906655,"Berlin, Germany",8,2024-01-12 12:49:32.927624,False,Tuesday
TX9424,422192.4503243605,ATM,Android,2024-10-24 12:49:32.906657,"London, UK",2,2024-09-30 12:49:32.927626,False,Thursday
TX9425,437846.5149221527,POS,Android,2024-10-28 12:49:32.906659,"Berlin, Germany",3,2023-12-06 12:49:32.927627,False,Monday
TX9426,67344.21500075358,mobile,Mac,2024-11-07 12:49:32.906661,"London, UK",1,2023-11-21 12:49:32.927629,False,Thursday
TX9427,269450.81759217597,mobile,iOS,2024-10-27 12:49:32.906663,"Berlin, Germany",3,2024-09-20 12:49:32.927631,False,Sunday
TX9428,955982.3196891869,web,Windows,2024-10-16 12:49:32.906664,"Lagos, Nigeria",2,2024-03-29 12:49:32.927633,False,Wednesday
TX9429,472475.1763224335,web,Android,2024-10-26 12:49:32.906668,"Lagos, Nigeria",6,2024-11-04 12:49:32.927635,False,Saturday
TX9430,977209.3741216854,POS,Windows,2024-11-05 12:49:32.906670,"Lagos, Nigeria",2,2024-08-01 12:49:32.927637,True,Tuesday
TX9431,687267.5314837396,mobile,Mac,2024-11-06 12:49:32.906672,"Lagos, Nigeria",2,2023-11-17 12:49:32.927639,False,Wednesday
TX9432,380590.3236053603,POS,Android,2024-11-08 12:49:32.906674,"New York, USA",6,2023-11-20 12:49:32.927641,False,Friday
TX9433,439209.1038369515,POS,Mac,2024-11-13 12:49:32.906675,"New York, USA",3,2024-06-16 12:49:32.927642,True,Wednesday
TX9434,35634.15165337896,ATM,Mac,2024-11-01 12:49:32.906677,"New York, USA",1,2024-01-14 12:49:32.927644,True,Friday
TX9435,152430.98246603832,web,Windows,2024-10-27 12:49:32.906679,"Lagos, Nigeria",4,2024-09-20 12:49:32.927646,False,Sunday
TX9436,832421.5325244173,mobile,Android,2024-11-02 12:49:32.906681,"Lagos, Nigeria",2,2024-09-21 12:49:32.927648,True,Saturday
TX9437,168014.92725815566,web,Windows,2024-10-22 12:49:32.906682,"New York, USA",3,2024-05-04 12:49:32.927650,False,Tuesday
TX9438,274724.07444906153,mobile,iOS,2024-10-30 12:49:32.906684,"New York, USA",3,2024-08-19 12:49:32.927652,False,Wednesday
TX9439,569827.2146900217,ATM,iOS,2024-10-19 12:49:32.906686,"Lagos, Nigeria",3,2024-04-06 12:49:32.927654,False,Saturday
TX9440,219137.19907946902,ATM,Mac,2024-10-22 12:49:32.906688,"Berlin, Germany",8,2024-03-18 12:49:32.927655,True,Tuesday
TX9441,478293.9044550921,POS,Mac,2024-10-26 12:49:32.906690,"Berlin, Germany",4,2024-07-25 12:49:32.927657,False,Saturday
TX9442,835948.6833242204,web,Mac,2024-10-20 12:49:32.906691,"Berlin, Germany",3,2024-06-08 12:49:32.927659,True,Sunday
TX9443,646656.0537866682,mobile,Windows,2024-10-24 12:49:32.906693,"Lagos, Nigeria",6,2024-06-29 12:49:32.927661,True,Thursday
TX9444,741058.5462663899,POS,iOS,2024-11-03 12:49:32.906695,"London, UK",6,2024-07-07 12:49:32.927663,False,Sunday
TX9445,532338.5303055637,mobile,Windows,2024-10-27 12:49:32.906697,"London, UK",1,2024-08-19 12:49:32.927664,True,Sunday
TX9446,492578.1946561749,web,Windows,2024-10-20 12:49:32.906699,"Berlin, Germany",7,2024-03-14 12:49:32.927666,False,Sunday
TX9447,378811.82952841657,POS,Windows,2024-11-11 12:49:32.906700,"Berlin, Germany",6,2024-11-06 12:49:32.927668,False,Monday
TX9448,867878.7501814896,mobile,iOS,2024-11-02 12:49:32.906702,"Lagos, Nigeria",3,2024-05-17 12:49:32.927670,False,Saturday
TX9449,825980.2095602491,POS,Android,2024-11-13 12:49:32.906704,"Berlin, Germany",1,2024-06-07 12:49:32.927672,True,Wednesday
TX9450,11137.481300900172,ATM,Windows,2024-11-12 12:49:32.906706,"Lagos, Nigeria",5,2024-03-04 12:49:32.927673,True,Tuesday
TX9451,202437.01910634094,POS,iOS,2024-11-07 12:49:32.906707,"New York, USA",3,2024-01-14 12:49:32.927675,False,Thursday
TX9452,441682.860088981,ATM,Android,2024-11-08 12:49:32.906709,"London, UK",6,2024-04-21 12:49:32.927677,True,Friday
TX9453,395073.13886378525,POS,Mac,2024-10-18 12:49:32.906712,"London, UK",5,2024-10-06 12:49:32.927685,True,Friday
TX9454,42549.48079700244,web,Android,2024-10-23 12:49:32.906714,"Berlin, Germany",9,2024-01-10 12:49:32.927687,False,Wednesday
TX9455,209833.97652915688,POS,Mac,2024-10-25 12:49:32.906715,"Berlin, Germany",6,2024-04-01 12:49:32.927689,False,Friday
TX9456,649741.6285245398,POS,Android,2024-11-12 12:49:32.906717,"Lagos, Nigeria",8,2023-11-16 12:49:32.927691,False,Tuesday
TX9457,951215.7767022642,mobile,Mac,2024-11-12 12:49:32.906719,"London, UK",3,2024-02-20 12:49:32.927693,True,Tuesday
TX9458,873037.8629039116,mobile,iOS,2024-10-17 12:49:32.906721,"Berlin, Germany",9,2024-03-31 12:49:32.927695,False,Thursday
TX9459,96556.6231521916,ATM,iOS,2024-10-16 12:49:32.906722,"New York, USA",4,2024-06-16 12:49:32.927700,False,Wednesday
TX9460,331829.0454325346,ATM,Windows,2024-10-17 12:49:32.906724,"New York, USA",8,2024-09-18 12:49:32.927702,False,Thursday
TX9461,201092.92141819178,mobile,Windows,2024-11-04 12:49:32.906726,"New York, USA",1,2023-12-25 12:49:32.927703,True,Monday
TX9462,195438.25818687305,ATM,Mac,2024-11-13 12:49:32.906728,"New York, USA",4,2024-02-02 12:49:32.927705,False,Wednesday
TX9463,560586.2674978421,mobile,Mac,2024-11-12 12:49:32.906730,"London, UK",5,2024-09-07 12:49:32.927707,True,Tuesday
TX9464,107775.2072506931,web,Mac,2024-11-05 12:49:32.906731,"Lagos, Nigeria",2,2024-01-19 12:49:32.927709,False,Tuesday
TX9465,276706.115179289,ATM,Windows,2024-10-16 12:49:32.906733,"London, UK",4,2024-05-26 12:49:32.927711,True,Wednesday
TX9466,748524.7894324944,ATM,Windows,2024-10-31 12:49:32.906735,"Lagos, Nigeria",1,2023-11-24 12:49:32.927713,False,Thursday
TX9467,86318.43116484297,POS,Mac,2024-10-21 12:49:32.906737,"Berlin, Germany",7,2024-06-16 12:49:32.927715,True,Monday
TX9468,604126.5868947802,web,iOS,2024-10-29 12:49:32.906738,"New York, USA",1,2024-01-04 12:49:32.927717,False,Tuesday
TX9469,451474.7770529025,web,Mac,2024-11-13 12:49:32.906740,"Berlin, Germany",9,2024-05-26 12:49:32.927719,True,Wednesday
TX9470,31200.616725095766,POS,Mac,2024-11-12 12:49:32.906742,"Berlin, Germany",5,2024-01-26 12:49:32.927721,True,Tuesday
TX9471,498340.49102882843,POS,Windows,2024-10-22 12:49:32.906744,"London, UK",9,2024-04-26 12:49:32.927723,False,Tuesday
TX9472,163126.69910603054,ATM,Mac,2024-11-09 12:49:32.906746,"London, UK",9,2024-06-28 12:49:32.927725,False,Saturday
TX9473,88982.48284171161,POS,Android,2024-10-25 12:49:32.906747,"Berlin, Germany",9,2024-04-25 12:49:32.927727,True,Friday
TX9474,85683.93617041894,web,iOS,2024-10-20 12:49:32.906749,"Berlin, Germany",1,2024-07-30 12:49:32.927729,False,Sunday
TX9475,566161.1625296962,ATM,Android,2024-11-12 12:49:32.906751,"London, UK",9,2024-08-13 12:49:32.927731,False,Tuesday
TX9476,418473.9419075506,web,Android,2024-10-28 12:49:32.906753,"Lagos, Nigeria",5,2024-02-20 12:49:32.927733,False,Monday
TX9477,865647.9899096558,mobile,Android,2024-10-27 12:49:32.906754,"Berlin, Germany",2,2024-09-28 12:49:32.927735,True,Sunday
TX9478,404775.4369346431,web,Android,2024-10-31 12:49:32.906756,"London, UK",3,2024-10-29 12:49:32.927737,True,Thursday
TX9479,723513.75452358,ATM,Mac,2024-10-24 12:49:32.906758,"Lagos, Nigeria",2,2024-03-18 12:49:32.927738,True,Thursday
TX9480,205697.71269956641,ATM,Windows,2024-10-26 12:49:32.906760,"Berlin, Germany",6,2024-09-06 12:49:32.927740,False,Saturday
TX9481,770326.3112772814,mobile,Android,2024-11-14 12:49:32.906762,"Lagos, Nigeria",9,2024-07-09 12:49:32.927742,True,Thursday
TX9482,280578.10431722633,ATM,Windows,2024-11-11 12:49:32.906763,"Berlin, Germany",4,2024-06-21 12:49:32.927744,False,Monday
TX9483,21975.50079819813,web,Android,2024-11-09 12:49:32.906765,"London, UK",1,2023-12-31 12:49:32.927746,False,Saturday
TX9484,199699.85511623346,mobile,iOS,2024-10-22 12:49:32.906767,"Berlin, Germany",4,2024-06-14 12:49:32.927748,True,Tuesday
TX9485,648622.2630855179,mobile,iOS,2024-10-20 12:49:32.906769,"Berlin, Germany",4,2024-10-01 12:49:32.927750,False,Sunday
TX9486,746971.6973843572,web,iOS,2024-10-16 12:49:32.906770,"Lagos, Nigeria",9,2024-01-01 12:49:32.927752,True,Wednesday
